Application_ID,Application_Date,Age,Monthly_Income,Employment_Type,Employment_Years,Credit_Score,Existing_Debt,Requested_Amount,Loan_Term_Months,Previous_Defaults,Previous_Applications,Residential_Status,Region,Debt_to_Income,Application_Status
APP102228,2025-05-16,60,12585.0,Contract,29.0,728,80541.0,273521.0,12,0,1,Living with family,KwaZulu-Natal,0.533,Approved
APP102229,2025-05-16,57,15040.0,Temporary,18.0,507,17530.0,62458.0,24,0,1,Own,Eastern Cape,0.097,Declined
APP102230,2025-05-16,53,54147.0,Self-employed,7.0,708,16149.0,56179.0,12,0,2,Own,Northern Cape,0.025,Approved
APP102231,2025-05-16,56,15199.0,Contract,15.0,679,41807.0,131817.0,24,0,4,Living with family,Northern Cape,0.229,Declined
APP102232,2025-05-16,23,21944.0,Permanent,7.0,663,49507.0,141673.0,48,1,1,Own,Free State,0.188,Declined
APP102233,2025-05-16,29,24242.0,Permanent,22.0,539,172296.0,161705.0,72,0,1,Rent,KwaZulu-Natal,0.592,Declined
APP102234,2025-05-16,28,10382.0,Permanent,8.0,580,63593.0,144402.0,36,0,0,Rent,Limpopo,0.51,Declined
APP102235,2025-05-16,53,11247.0,Permanent,31.0,688,54694.0,228659.0,72,0,0,Rent,Free State,0.405,Declined
APP102236,2025-05-16,26,9273.0,Contract,33.0,456,36848.0,118517.0,36,0,4,Rent,Limpopo,0.331,Declined
APP102237,2025-05-16,61,11057.0,Contract,17.0,498,68267.0,101732.0,36,0,1,Own,Eastern Cape,0.515,Declined
APP102238,2025-05-16,59,5000.0,Contract,14.0,674,,200624.0,12,0,1,Own,Mpumalanga,0.624,Pending
APP102239,2025-05-16,24,24286.0,Permanent,14.0,682,17468.0,33602.0,36,0,1,Own,Gauteng,0.06,Approved
APP102240,2025-05-16,33,55711.0,Contract,28.0,584,105960.0,119411.0,24,1,1,Rent,North West,0.158,Approved
APP102241,2025-05-17,22,19525.0,Permanent,22.0,584,30285.0,41423.0,12,0,2,Own,Free State,0.129,Approved
APP102242,2025-05-17,25,8260.0,Permanent,22.0,711,32038.0,86201.0,12,1,0,Living with family,Northern Cape,0.323,Declined
APP102243,2025-05-17,64,12640.0,Permanent,0.0,707,14448.0,94762.0,72,0,2,Rent,KwaZulu-Natal,0.095,Approved
APP102244,2025-05-17,47,13985.0,Self-employed,21.0,615,61073.0,33945.0,48,0,0,Rent,Limpopo,0.364,Approved
APP102245,2025-05-17,52,10285.0,Permanent,6.0,548,176790.0,68779.0,24,0,0,Own,KwaZulu-Natal,1.432,Declined
APP102246,2025-05-17,41,28889.0,Self-employed,31.0,751,11468.0,79745.0,24,1,0,Rent,Mpumalanga,0.033,Approved
APP102247,2025-05-17,28,28107.0,Permanent,27.0,543,12444.0,81701.0,48,0,3,Rent,Gauteng,0.037,Approved
APP102248,2025-05-17,58,9534.0,Permanent,,691,62210.0,118301.0,60,1,1,Rent,Limpopo,0.544,Approved
APP102249,2025-05-17,28,26820.0,Self-employed,32.0,730,55676.0,94075.0,48,1,0,Living with family,Eastern Cape,0.173,Approved
APP102250,2025-05-17,23,41684.0,Permanent,12.0,639,30810.0,82627.0,60,0,3,Rent,Western Cape,0.062,Declined
APP102251,2025-05-17,64,51253.0,Permanent,27.0,596,28915.0,70786.0,36,1,0,Rent,Limpopo,0.047,Declined
APP102252,2025-05-17,23,87029.0,Permanent,8.0,519,56837.0,57156.0,36,0,1,Own,Gauteng,0.054,Declined
APP102253,2025-05-17,42,10960.0,Self-employed,2.0,645,9853.0,85765.0,72,1,1,Living with family,Eastern Cape,0.075,Approved
APP102254,2025-05-17,26,85089.0,Permanent,16.0,530,15840.0,32673.0,36,1,2,Own,Gauteng,0.016,Declined
APP102255,2025-05-17,22,14814.0,Permanent,33.0,663,20069.0,55839.0,36,0,0,Own,North West,0.113,Approved
APP102256,2025-05-17,43,12994.0,Permanent,31.0,488,32925.0,70248.0,48,0,1,Own,KwaZulu-Natal,0.211,Declined
APP102257,2025-05-18,64,21548.0,Permanent,8.0,514,33642.0,25677.0,36,0,0,Living with family,Western Cape,0.13,Approved
APP102258,2025-05-18,22,13069.0,Permanent,0.0,650,5624.0,111864.0,48,0,0,Living with family,North West,0.036,Declined
APP102259,2025-05-18,58,22418.0,Contract,19.0,703,15902.0,59735.0,72,0,3,Other,Limpopo,0.059,Approved
APP102260,2025-05-18,37,8709.0,Contract,4.0,619,71359.0,65257.0,24,0,3,Own,Mpumalanga,0.683,Declined
APP102261,2025-05-18,55,15785.0,Permanent,20.0,719,67534.0,78375.0,24,0,2,Living with family,North West,0.357,Approved
APP102262,2025-05-18,54,36505.0,Contract,4.0,598,89887.0,33433.0,12,0,0,Rent,Free State,0.205,Declined
APP102263,2025-05-18,43,17444.0,Self-employed,3.0,803,68426.0,74520.0,24,0,0,Living with family,Gauteng,0.327,Approved
APP102264,2025-05-18,50,19458.0,Self-employed,7.0,540,41370.0,50476.0,60,0,2,Own,North West,0.177,Declined
APP102265,2025-05-18,28,23377.0,Permanent,24.0,587,20652.0,122158.0,60,0,0,Own,Free State,0.074,Approved
APP102266,2025-05-18,42,34269.0,Permanent,6.0,741,20440.0,112117.0,36,0,2,Living with family,Limpopo,0.05,Pending
APP102267,2025-05-18,64,7243.0,Self-employed,31.0,621,22821.0,40514.0,12,0,0,Own,Western Cape,0.263,Approved
APP102268,2025-05-18,56,24825.0,Permanent,16.0,711,86929.0,66141.0,48,0,2,Own,Limpopo,0.292,Approved
APP102269,2025-05-18,25,15532.0,Permanent,27.0,541,68680.0,32207.0,48,1,1,Rent,Limpopo,0.368,Declined
APP102270,2025-05-18,33,19728.0,Self-employed,5.0,569,20779.0,42159.0,72,1,0,Rent,Northern Cape,0.088,Declined
APP102271,2025-05-18,49,32244.0,Permanent,35.0,685,60917.0,78122.0,48,1,2,Rent,Mpumalanga,0.157,Approved
APP102272,2025-05-18,51,9333.0,Permanent,1.0,532,74340.0,118822.0,36,0,0,Own,North West,0.664,Declined
APP102273,2025-05-18,36,10313.0,Permanent,30.0,549,67798.0,59273.0,12,0,0,Rent,KwaZulu-Natal,0.548,Declined
APP102274,2025-05-19,62,6208.0,Self-employed,0.0,632,92066.0,54944.0,72,0,1,Own,Eastern Cape,1.236,Declined
APP102275,2025-05-19,50,13308.0,Permanent,2.0,739,46838.0,113406.0,24,0,1,Rent,North West,0.293,Declined
APP102276,2025-05-19,36,37416.0,Self-employed,12.0,668,36442.0,92927.0,72,1,0,Own,KwaZulu-Natal,0.081,Approved
APP102277,2025-05-19,32,16845.0,Permanent,30.0,624,47728.0,27535.0,24,0,1,Rent,North West,0.236,Approved
APP102278,2025-05-19,37,8613.0,Permanent,28.0,652,101376.0,61505.0,36,0,0,Rent,KwaZulu-Natal,0.981,Approved
APP102279,2025-05-19,36,13780.0,Permanent,32.0,510,82570.0,57543.0,72,1,1,Rent,North West,0.499,Pending
APP102280,2025-05-19,32,7941.0,Permanent,9.0,597,48534.0,51985.0,60,0,0,Own,Western Cape,0.509,Declined
APP102281,2025-05-19,28,9694.0,Contract,8.0,673,112727.0,49861.0,48,2,1,Own,Gauteng,0.969,Approved
APP102282,2025-05-19,40,22292.0,Permanent,0.0,658,198832.0,100721.0,72,0,2,Own,KwaZulu-Natal,0.743,Approved
APP102283,2025-05-19,23,9438.0,Self-employed,31.0,686,348617.0,31017.0,60,1,1,Living with family,North West,3.078,Declined
APP102284,2025-05-19,36,33192.0,Permanent,32.0,693,344723.0,146254.0,24,1,2,Rent,Limpopo,0.865,Declined
APP102285,2025-05-19,50,17310.0,Permanent,1.0,657,500000.0,68328.0,36,1,2,Rent,Eastern Cape,2.407,Declined
APP102286,2025-05-19,65,18868.0,Permanent,1.0,451,132418.0,69617.0,72,0,0,Rent,Western Cape,0.585,Declined
APP102287,2025-05-19,43,15445.0,Contract,4.0,665,5306.0,216179.0,60,0,0,Own,KwaZulu-Natal,0.029,Declined
APP102288,2025-05-19,48,27534.0,Permanent,,604,53325.0,124818.0,24,1,1,Living with family,Free State,0.161,Declined
APP102289,2025-05-19,60,27691.0,Permanent,1.0,611,13907.0,50048.0,36,0,1,Rent,Free State,0.042,Approved
APP102290,2025-05-20,25,21642.0,Self-employed,24.0,612,172037.0,81548.0,72,0,0,Other,Gauteng,0.662,Declined
APP102291,2025-05-20,40,24557.0,Permanent,17.0,662,35036.0,49096.0,48,0,3,Rent,Mpumalanga,0.119,Declined
APP102292,2025-05-20,60,16018.0,Permanent,26.0,530,64355.0,73971.0,72,0,2,Rent,KwaZulu-Natal,0.335,Approved
APP102293,2025-05-20,64,24254.0,Permanent,19.0,511,40044.0,36505.0,12,0,2,Living with family,Mpumalanga,0.138,Declined
APP102294,2025-05-20,21,14947.0,Contract,33.0,547,189696.0,60529.0,24,0,1,Living with family,Northern Cape,1.058,Approved
APP102295,2025-05-20,50,18022.0,Permanent,7.0,709,17433.0,87478.0,12,1,4,Rent,Free State,0.081,Approved
APP102296,2025-05-20,41,15476.0,Permanent,3.0,607,79215.0,60335.0,36,0,5,Rent,Free State,0.427,Declined
APP102297,2025-05-20,40,13998.0,Self-employed,29.0,678,19539.0,47385.0,24,0,4,Own,Gauteng,0.116,Declined
APP102298,2025-05-20,26,12322.0,Permanent,35.0,676,8147.0,221852.0,48,0,0,Rent,Mpumalanga,0.055,Approved
APP102299,2025-05-20,42,23280.0,Contract,8.0,670,52286.0,62610.0,48,0,1,Rent,Western Cape,0.187,Declined
APP102300,2025-05-20,38,37011.0,Permanent,11.0,680,16898.0,40424.0,36,1,3,Own,Western Cape,0.038,Pending
APP102301,2025-05-20,28,34277.0,Permanent,13.0,601,13607.0,62021.0,12,1,2,Rent,Gauteng,0.033,Approved
APP102302,2025-05-20,59,9018.0,Permanent,34.0,690,12817.0,70669.0,72,0,1,Rent,North West,0.118,Approved
APP102303,2025-05-20,52,36578.0,Permanent,5.0,669,32963.0,103838.0,60,0,2,Living with family,KwaZulu-Natal,0.075,Declined
APP102304,2025-05-20,53,15110.0,Contract,22.0,521,94937.0,79153.0,48,1,0,Own,KwaZulu-Natal,0.524,Approved
APP102305,2025-05-20,36,25048.0,Permanent,3.0,644,13979.0,67828.0,12,0,0,Own,Western Cape,0.047,Approved
APP102306,2025-05-20,32,10935.0,Permanent,0.0,629,106889.0,81728.0,12,0,1,Rent,Mpumalanga,0.815,Declined
APP102307,2025-05-21,58,19462.0,Self-employed,8.0,675,29260.0,292565.0,24,0,1,Own,Northern Cape,0.125,Approved
APP102308,2025-05-21,54,21390.0,Permanent,8.0,642,19206.0,41651.0,60,0,1,Rent,Eastern Cape,0.075,Approved
APP102309,2025-05-21,34,7955.0,Self-employed,14.0,622,118860.0,40618.0,36,0,3,Own,Eastern Cape,1.245,Declined
APP102310,2025-05-21,56,25152.0,Self-employed,23.0,757,97308.0,164008.0,48,0,0,Own,Limpopo,0.322,Approved
APP102311,2025-05-21,53,37737.0,Temporary,7.0,686,86260.0,43850.0,72,0,2,Own,Eastern Cape,0.19,Approved
APP102312,2025-05-21,43,16351.0,Self-employed,27.0,643,54164.0,50788.0,60,0,1,Own,Mpumalanga,0.276,Declined
APP102313,2025-05-21,65,38033.0,Permanent,16.0,556,19081.0,97296.0,12,1,2,Rent,Limpopo,0.042,Declined
APP102314,2025-05-21,22,16217.0,Temporary,34.0,649,121547.0,49288.0,60,0,1,Own,Northern Cape,0.625,Approved
APP102315,2025-05-21,61,28721.0,Self-employed,30.0,576,46047.0,135255.0,24,0,2,Living with family,Free State,0.134,Approved
APP102316,2025-05-21,41,5313.0,Self-employed,3.0,516,50146.0,48525.0,24,0,2,Own,Eastern Cape,0.787,Declined
APP102317,2025-05-21,22,68081.0,Permanent,13.0,610,61617.0,48847.0,12,0,1,Own,KwaZulu-Natal,0.075,Approved
APP102318,2025-05-21,47,40971.0,Temporary,24.0,614,99453.0,192613.0,12,0,3,Own,North West,0.202,Approved
APP102319,2025-05-21,29,15392.0,Contract,6.0,717,12234.0,60942.0,36,0,1,Other,North West,0.066,Approved
APP102320,2025-05-21,21,6084.0,Contract,30.0,713,43500.0,31786.0,48,0,0,Own,KwaZulu-Natal,0.596,Approved
APP102321,2025-05-21,31,21090.0,Permanent,34.0,690,31299.0,339563.0,48,0,0,Rent,Limpopo,0.124,Declined
APP102322,2025-05-21,23,8135.0,Permanent,19.0,633,147522.0,72022.0,60,0,1,Living with family,Gauteng,1.511,Declined
APP102323,2025-05-22,43,22990.0,Temporary,15.0,634,180266.0,56404.0,48,0,1,Own,Northern Cape,0.653,Declined
APP102324,2025-05-22,46,22573.0,Permanent,21.0,682,56885.0,45407.0,12,0,1,Own,Mpumalanga,0.21,Approved
APP102325,2025-05-22,24,10725.0,Permanent,35.0,688,15736.0,84490.0,60,0,0,Rent,Eastern Cape,0.122,Approved
APP102326,2025-05-22,38,33345.0,Self-employed,18.0,667,28057.0,82337.0,48,0,1,Own,Western Cape,0.07,Approved
APP102327,2025-05-22,26,28035.0,Permanent,1.0,678,5966.0,246913.0,36,0,0,Rent,KwaZulu-Natal,0.018,Pending
APP102328,2025-05-22,55,30786.0,Permanent,3.0,635,101403.0,60934.0,12,0,2,Rent,Mpumalanga,0.274,Approved
APP102329,2025-05-22,42,18088.0,Permanent,33.0,619,28491.0,130167.0,12,0,0,Own,Gauteng,0.131,Approved
APP102330,2025-05-22,63,8263.0,Permanent,6.0,473,118609.0,476393.0,48,0,2,Rent,Eastern Cape,1.196,Declined
APP102331,2025-05-22,35,30821.0,Permanent,13.0,614,28758.0,95399.0,36,2,2,Own,Mpumalanga,0.078,Approved
APP102332,2025-05-22,42,15513.0,Permanent,31.0,586,38427.0,82512.0,72,2,2,Rent,Northern Cape,0.206,Declined
APP102333,2025-05-22,57,8381.0,Permanent,16.0,647,33271.0,85988.0,36,0,2,Living with family,Eastern Cape,0.331,Approved
APP102334,2025-05-22,62,37864.0,Contract,13.0,589,12549.0,86818.0,72,0,2,Own,Mpumalanga,0.028,Approved
APP102335,2025-05-22,32,57114.0,Self-employed,16.0,650,12233.0,57807.0,24,0,0,Own,Eastern Cape,0.018,Approved
APP102336,2025-05-22,62,17596.0,Permanent,31.0,500,218336.0,30181.0,12,0,0,Rent,Western Cape,1.034,Approved
APP102337,2025-05-22,58,59021.0,Permanent,1.0,568,24489.0,116262.0,12,0,3,Own,Western Cape,0.035,Approved
APP102338,2025-05-22,38,18927.0,Permanent,3.0,586,81858.0,58470.0,48,0,1,Living with family,Mpumalanga,0.36,Declined
APP102339,2025-05-22,65,14601.0,Self-employed,29.0,561,369377.0,59209.0,48,0,1,Own,Eastern Cape,2.108,Approved
APP102340,2025-05-23,55,12726.0,Temporary,29.0,850,32302.0,107610.0,36,0,0,Own,Limpopo,0.212,Approved
APP102341,2025-05-23,50,44290.0,Permanent,32.0,488,65049.0,57525.0,12,0,0,Living with family,Limpopo,0.122,Declined
APP102342,2025-05-23,44,11720.0,Permanent,0.0,691,56700.0,167137.0,48,1,4,Rent,Western Cape,0.403,Pending
APP102343,2025-05-23,62,26971.0,Permanent,32.0,715,58792.0,31413.0,36,0,0,Living with family,Northern Cape,0.182,Approved
APP102344,2025-05-23,50,13235.0,Contract,35.0,607,66552.0,73758.0,12,0,2,Rent,Eastern Cape,0.419,Declined
APP102345,2025-05-23,34,13974.0,Permanent,30.0,665,17233.0,36657.0,72,1,1,Other,Gauteng,0.103,Approved
APP102346,2025-05-23,26,31722.0,Contract,13.0,686,14152.0,37078.0,24,0,2,Other,North West,0.037,Approved
APP102347,2025-05-23,23,14605.0,Contract,5.0,650,43778.0,52163.0,12,0,3,Rent,Eastern Cape,0.25,Approved
APP102348,2025-05-23,36,14407.0,Temporary,6.0,508,137929.0,99945.0,24,1,2,Rent,North West,0.798,Declined
APP102349,2025-05-23,27,33563.0,Permanent,23.0,671,93917.0,97962.0,12,1,1,Rent,Gauteng,0.233,Pending
APP102350,2025-05-23,34,43334.0,Temporary,3.0,713,14496.0,137902.0,36,0,0,Own,North West,0.028,Approved
APP102351,2025-05-23,29,25660.0,Permanent,24.0,795,71306.0,29792.0,12,0,0,Own,Limpopo,0.232,Approved
APP102352,2025-05-23,35,12557.0,Contract,2.0,537,55075.0,50459.0,48,0,1,Own,KwaZulu-Natal,0.365,Declined
APP102353,2025-05-23,41,13593.0,Permanent,27.0,627,50264.0,64869.0,36,0,1,Own,KwaZulu-Natal,0.308,Declined
APP102354,2025-05-23,55,18809.0,Permanent,22.0,638,49625.0,227158.0,24,0,0,Rent,Mpumalanga,0.22,Pending
APP102355,2025-05-23,22,21475.0,Contract,35.0,633,57576.0,22824.0,12,0,5,Living with family,North West,0.223,Declined
APP102356,2025-05-24,47,10455.0,Permanent,12.0,514,43929.0,81518.0,72,0,3,Living with family,Northern Cape,0.35,Declined
APP102357,2025-05-24,22,26790.0,Permanent,,723,27900.0,65386.0,24,0,1,Own,Western Cape,0.087,Approved
APP102358,2025-05-24,55,18867.0,Permanent,24.0,715,37633.0,18460.0,48,0,0,Other,Northern Cape,0.166,Approved
APP102359,2025-05-24,38,7006.0,Permanent,23.0,668,10254.0,127794.0,72,0,2,Living with family,North West,0.122,Declined
APP102360,2025-05-24,34,10799.0,Permanent,32.0,608,68356.0,40451.0,36,0,1,Own,Limpopo,0.527,Approved
APP102361,2025-05-24,40,13641.0,Self-employed,13.0,624,67038.0,157382.0,24,0,2,Own,Free State,0.41,Approved
APP102362,2025-05-24,38,17293.0,Permanent,23.0,619,169464.0,40740.0,72,0,0,Own,Western Cape,0.817,Approved
APP102363,2025-05-24,30,50880.0,Permanent,21.0,536,73440.0,51260.0,60,0,1,Own,Free State,0.12,Approved
APP102364,2025-05-24,45,20519.0,Permanent,22.0,693,38613.0,155086.0,72,0,2,Own,Eastern Cape,0.157,Approved
APP102365,2025-05-24,22,11336.0,Permanent,5.0,642,66422.0,45298.0,12,0,0,Rent,Limpopo,0.488,Approved
APP102366,2025-05-24,45,20322.0,Permanent,18.0,692,34879.0,101441.0,24,0,3,Rent,Gauteng,0.143,Declined
APP102367,2025-05-24,53,14831.0,Permanent,11.0,659,26305.0,21346.0,60,0,0,Rent,Northern Cape,0.148,Approved
APP102368,2025-05-24,56,21520.0,Permanent,25.0,565,6648.0,81452.0,60,1,0,Living with family,Gauteng,0.026,Declined
APP102369,2025-05-24,51,24771.0,Permanent,28.0,571,61386.0,96463.0,48,0,0,Rent,Western Cape,0.207,Approved
APP102370,2025-05-24,34,35004.0,Contract,13.0,739,67065.0,140464.0,24,0,0,Rent,Limpopo,0.16,Approved
APP102371,2025-05-24,21,17761.0,Contract,16.0,682,126806.0,78703.0,48,0,2,Rent,Western Cape,0.595,Declined
APP102372,2025-05-24,36,44336.0,Permanent,29.0,611,142957.0,35214.0,12,1,1,Rent,Eastern Cape,0.269,Declined
APP102373,2025-05-25,23,29660.0,Permanent,6.0,682,59404.0,47627.0,72,0,2,Rent,Northern Cape,0.167,Cancelled
APP102374,2025-05-25,55,12198.0,Self-employed,20.0,575,16609.0,23506.0,36,2,1,Own,Limpopo,0.113,Declined
APP102375,2025-05-25,61,60691.0,Permanent,0.0,721,17207.0,47462.0,60,0,1,Rent,North West,0.024,Declined
APP102376,2025-05-25,26,21547.0,Self-employed,3.0,538,53730.0,66382.0,24,0,5,Own,Western Cape,0.208,Declined
APP102377,2025-05-25,45,11371.0,Permanent,7.0,655,92256.0,85797.0,12,0,1,Own,North West,0.676,Declined
APP102378,2025-05-25,33,44678.0,Permanent,17.0,630,96882.0,31444.0,24,0,5,Own,Limpopo,0.181,Approved
APP102379,2025-05-25,54,56438.0,Contract,7.0,641,31796.0,123152.0,60,0,3,Rent,Gauteng,0.047,Approved
APP102380,2025-05-25,28,17676.0,Self-employed,30.0,689,8384.0,64817.0,36,1,0,Own,North West,0.04,Approved
APP102381,2025-05-25,41,13645.0,Permanent,30.0,715,17144.0,124115.0,12,2,3,Rent,Eastern Cape,0.105,Declined
APP102382,2025-05-25,54,16372.0,Permanent,27.0,609,9584.0,215880.0,60,0,2,Rent,North West,0.049,Approved
APP102383,2025-05-25,24,26668.0,Permanent,2.0,491,58847.0,46601.0,12,0,2,Other,Free State,0.184,Declined
APP102384,2025-05-25,45,36350.0,Self-employed,14.0,511,36461.0,74800.0,72,0,4,Rent,Western Cape,0.084,Declined
APP102385,2025-05-25,35,24634.0,Contract,3.0,611,35435.0,39286.0,72,0,2,Rent,Mpumalanga,0.12,Approved
APP102386,2025-05-25,24,19036.0,Permanent,34.0,643,65939.0,49265.0,24,0,0,Own,Western Cape,0.289,Approved
APP102387,2025-05-25,65,41029.0,Permanent,33.0,668,33745.0,52542.0,60,1,5,Rent,Limpopo,0.069,Approved
APP102388,2025-05-25,32,15155.0,Permanent,35.0,654,209680.0,58015.0,60,1,0,Own,Limpopo,1.153,Declined
APP102389,2025-05-26,52,31734.0,Permanent,5.0,707,38638.0,65940.0,60,0,1,Own,Limpopo,0.101,Approved
APP102390,2025-05-26,52,15363.0,Permanent,3.0,775,11279.0,143648.0,36,0,1,Own,Northern Cape,0.061,Approved
APP102391,2025-05-26,48,22815.0,Contract,29.0,647,5866.0,35770.0,60,1,1,Rent,Free State,0.021,Declined
APP102392,2025-05-26,33,16910.0,Permanent,17.0,667,68973.0,66605.0,12,1,0,Rent,Mpumalanga,0.34,Pending
APP102393,2025-05-26,51,17455.0,Permanent,21.0,583,74741.0,108444.0,60,0,2,Rent,Mpumalanga,0.357,Declined
APP102394,2025-05-26,34,14626.0,Contract,9.0,644,73629.0,154946.0,36,0,0,Rent,KwaZulu-Natal,0.42,Approved
APP102395,2025-05-26,40,37714.0,Permanent,28.0,656,15762.0,29916.0,36,0,1,Rent,Western Cape,0.035,Approved
APP102396,2025-05-26,38,12028.0,Permanent,22.0,652,22167.0,107927.0,72,0,1,Living with family,Mpumalanga,0.154,Approved
APP102397,2025-05-26,49,11980.0,Permanent,3.0,584,171900.0,43728.0,24,0,4,Other,Free State,1.196,Declined
APP102398,2025-05-26,26,57796.0,Permanent,18.0,652,38824.0,87545.0,12,0,1,Other,Free State,0.056,Approved
APP102399,2025-05-26,52,30821.0,Self-employed,25.0,647,27416.0,67236.0,48,0,2,Own,Western Cape,0.074,Approved
APP102400,2025-05-26,49,5000.0,Contract,6.0,664,136257.0,79360.0,12,0,3,Own,North West,2.271,Declined
APP102401,2025-05-26,63,13190.0,Permanent,12.0,610,19750.0,97314.0,48,0,2,Rent,Eastern Cape,0.125,Approved
APP102402,2025-05-26,22,6644.0,Permanent,2.0,641,32267.0,40148.0,12,0,1,Rent,Limpopo,0.405,Declined
APP102403,2025-05-26,43,10671.0,Permanent,10.0,803,121114.0,87077.0,60,0,1,Rent,Western Cape,0.946,Approved
APP102404,2025-05-26,39,5000.0,Permanent,15.0,644,129930.0,110291.0,48,1,1,Living with family,KwaZulu-Natal,2.166,Declined
APP102405,2025-05-26,51,16694.0,Permanent,19.0,720,132739.0,53162.0,12,0,2,Rent,Limpopo,0.663,Approved
APP102406,2025-05-27,25,9605.0,Permanent,22.0,747,81292.0,35516.0,72,0,1,Own,North West,0.705,Approved
APP102407,2025-05-27,39,18603.0,Permanent,22.0,531,225870.0,20557.0,72,0,1,Own,Limpopo,1.012,Declined
APP102408,2025-05-27,54,7364.0,Permanent,31.0,625,95596.0,59365.0,72,0,3,Rent,Northern Cape,1.082,Approved
APP102409,2025-05-27,30,18840.0,Contract,2.0,628,58642.0,150633.0,72,0,1,Other,Free State,0.259,Approved
APP102410,2025-05-27,45,14327.0,Self-employed,7.0,791,45425.0,54037.0,24,0,0,Rent,North West,0.264,Approved
APP102411,2025-05-27,22,41118.0,Self-employed,13.0,781,35304.0,78388.0,36,0,3,Own,Mpumalanga,0.072,Approved
APP102412,2025-05-27,31,39119.0,Permanent,7.0,531,16686.0,82765.0,12,0,2,Own,Northern Cape,0.036,Declined
APP102413,2025-05-27,51,27724.0,Contract,10.0,565,7655.0,177473.0,12,0,1,Rent,Free State,0.023,Declined
APP102414,2025-05-27,35,15040.0,Contract,32.0,732,96487.0,18084.0,36,1,2,Rent,KwaZulu-Natal,0.535,Approved
APP102415,2025-05-27,29,53642.0,Self-employed,14.0,601,41537.0,129252.0,48,0,0,Rent,KwaZulu-Natal,0.065,Declined
APP102416,2025-05-27,43,7661.0,Permanent,13.0,689,22665.0,70957.0,48,2,4,Rent,North West,0.247,Declined
APP102417,2025-05-27,39,8318.0,Contract,25.0,624,228558.0,127810.0,72,0,4,Own,Eastern Cape,2.29,Declined
APP102418,2025-05-27,29,17189.0,Permanent,7.0,560,117182.0,113734.0,60,0,1,Rent,KwaZulu-Natal,0.568,Declined
APP102419,2025-05-27,55,62184.0,Contract,3.0,738,39688.0,48899.0,72,0,4,Rent,Western Cape,0.053,Approved
APP102420,2025-05-27,41,16104.0,Permanent,35.0,585,70965.0,181144.0,60,0,1,Own,Limpopo,0.367,Approved
APP102421,2025-05-27,29,16274.0,Contract,17.0,630,44039.0,216694.0,72,1,1,Living with family,Northern Cape,0.226,Approved
APP102422,2025-05-28,48,8144.0,Self-employed,26.0,555,33631.0,151074.0,72,0,2,Rent,Gauteng,0.344,Declined
APP102423,2025-05-28,27,30284.0,Permanent,18.0,557,122249.0,260167.0,60,0,2,Living with family,North West,0.336,Declined
APP102424,2025-05-28,36,30405.0,Permanent,2.0,644,55835.0,61814.0,24,1,2,Own,Eastern Cape,0.153,Approved
APP102425,2025-05-28,36,27781.0,Permanent,8.0,569,16565.0,39658.0,36,2,2,Rent,Eastern Cape,0.05,Pending
APP102426,2025-05-28,53,12734.0,Permanent,1.0,753,60166.0,111606.0,48,0,1,Living with family,North West,0.394,Approved
APP102427,2025-05-28,24,12203.0,Permanent,8.0,692,74757.0,85557.0,24,0,4,Rent,Northern Cape,0.511,Approved
APP102428,2025-05-28,24,8839.0,Permanent,5.0,700,174919.0,101451.0,72,0,0,Rent,Eastern Cape,1.649,Declined
APP102429,2025-05-28,59,18850.0,Self-employed,27.0,618,56771.0,48482.0,60,0,0,Own,Limpopo,0.251,Approved
APP102430,2025-05-28,60,9936.0,Permanent,33.0,620,47149.0,232040.0,72,0,1,Rent,Free State,0.395,Approved
